0,1.0
1,0.9428571428571431
2,0.8213959158793054
3,0.6236781714803896
4,0.41935047400087155
5,0.2948846388522983
6,0.24369542424488033
7,0.22633446426743364
8,0.22085410914424908
9,0.2191642359574668
10,0.2186469616705966
11,0.2184889783850401
12,0.218440761093174
13,0.21842604802223686
14,0.21842155874915692
15,0.218420189002557
16,0.2184197710741922
17,0.2184196435587813
18,0.21841960465218246
19,0.21841959278127998
20,0.2184195891593148
21,0.21841958805420725
22,0.21841958771702452
23,0.21841958761414526
24,0.21841958758275504
25,0.21841958757317825
26,0.21841958757025637
27,0.21841958756936486
28,0.21841958756909263
29,0.2184195875690087
30,0.2184195875689836
31,0.21841958756897606
32,0.21841958756897384
